Date,Open,High,Low,Close,Volume,Adj Close
2007-09-19,112.5,115.269997,112.25,112.879997,483200,112.879997
2007-09-20,112.879997,114.0,110.25,110.839996,295000,110.839996
2007-09-21,112.0,114.959999,111.57,113.900002,441800,113.900002
2007-09-24,114.989998,118.449997,113.25,114.489998,765300,114.489998
2007-09-25,114.0,115.18,112.769997,114.650002,346400,114.650002
2007-09-26,116.0,118.0,114.93,117.089996,539500,117.089996
2007-09-27,117.830002,119.970001,116.879997,119.260002,272700,119.260002
2007-09-28,116.730003,119.889999,116.720001,118.129997,539500,118.129997
2007-10-01,117.610001,123.25,117.610001,122.510002,573500,122.510002
2007-10-02,121.089996,127.260002,120.620003,124.269997,749200,124.269997
2007-10-03,123.900002,126.699997,123.519997,125.82,584500,125.82
2007-10-04,126.949997,126.949997,122.879997,123.760002,387700,123.760002
2007-10-05,124.900002,128.570007,124.5,127.540001,326900,127.540001
2007-10-08,125.57,130.0,124.760002,129.800003,400500,129.800003
2007-10-09,129.809998,130.009995,127.099998,129.520004,482900,129.520004
2007-10-10,128.110001,132.25,128.110001,131.800003,382400,131.800003
2007-10-11,133.0,133.630005,127.5,129.0,482600,129.0
2007-10-12,124.330002,125.790001,113.510002,122.68,1056900,122.68
2007-10-15,120.830002,122.43,120.389999,121.860001,466300,121.860001
2007-10-16,121.0,124.839996,120.629997,122.989998,346500,122.989998
2007-10-17,123.349998,126.0,122.389999,123.120003,308000,123.120003
2007-10-18,122.550003,126.5,122.550003,126.099998,308600,126.099998
2007-10-19,127.050003,127.879997,122.940002,123.400002,353100,123.400002
2007-10-22,122.0,125.959999,121.010002,124.940002,294700,124.940002
2007-10-23,125.989998,127.279999,124.010002,127.129997,251000,127.129997
2007-10-24,127.349998,127.349998,122.089996,123.550003,273600,123.550003
2007-10-25,127.529999,129.910004,126.800003,128.570007,1198400,128.570007
2007-10-26,129.949997,134.300003,129.449997,133.949997,4339700,133.949997
2007-10-29,134.009995,135.0,132.0,134.410004,879600,134.410004
2007-10-30,134.800003,136.470001,132.5,133.5,1269600,133.5
2007-10-31,137.850006,141.300003,132.399994,139.0,1498000,139.0
2007-11-01,137.889999,138.75,133.330002,135.690002,757600,135.690002
2007-11-02,135.399994,136.0,129.220001,131.679993,719900,131.679993
2007-11-05,131.0,131.679993,129.570007,130.919998,600300,130.919998
2007-11-06,132.0,133.009995,130.0,131.880005,528400,131.880005
2007-11-07,131.800003,134.0,130.0,131.199997,670300,131.199997
2007-11-08,131.809998,132.949997,123.510002,127.43,1100600,127.43
2007-11-09,124.0,126.32,121.519997,121.599998,714000,121.599998
2007-11-12,119.93,125.110001,116.309998,117.120003,573700,117.120003
2007-11-13,117.660004,126.989998,117.660004,126.449997,649300,126.449997
2007-11-14,132.699997,132.699997,125.849998,130.0,698000,130.0
2007-11-15,130.0,130.0,127.400002,129.25,406900,129.25
2007-11-16,129.899994,129.899994,124.019997,124.870003,821600,124.870003
2007-11-19,124.209999,124.209999,119.110001,121.239998,692600,121.239998
2007-11-20,122.25,126.290001,120.650002,124.779999,538200,124.779999
2007-11-21,123.419998,125.620003,120.220001,123.339996,379200,123.339996
2007-11-23,124.550003,125.519997,122.5,125.169998,140000,125.169998
2007-11-26,125.370003,128.770004,124.529999,125.989998,307000,125.989998
2007-11-27,126.830002,128.039993,121.0,127.190002,634000,127.190002
2007-11-28,127.910004,135.639999,127.190002,134.610001,590100,134.610001
2007-11-29,134.309998,136.899994,132.179993,134.339996,666600,134.339996
2007-11-30,138.029999,138.029999,131.389999,133.149994,948100,133.149994
2007-12-03,134.0,136.699997,131.669998,132.929993,410200,132.929993
2007-12-04,131.520004,138.610001,131.520004,137.509995,587700,137.509995
2007-12-05,139.529999,140.460007,136.169998,138.789993,516000,138.789993
2007-12-06,138.880005,149.539993,138.009995,149.149994,830100,149.149994
2007-12-07,149.179993,151.509995,144.589996,146.039993,464300,146.039993
2007-12-10,146.729996,152.0,146.729996,150.050003,685800,150.050003
2007-12-11,150.720001,150.720001,143.630005,144.850006,497200,144.850006
2007-12-12,147.880005,148.899994,142.5,145.169998,435400,145.169998
2007-12-13,142.190002,144.399994,139.550003,144.399994,697800,144.399994
2007-12-14,143.990005,143.990005,140.289993,141.389999,419600,141.389999
2007-12-17,140.440002,141.339996,135.300003,135.429993,466000,135.429993
2007-12-18,136.410004,145.960007,136.070007,145.460007,656800,145.460007
2007-12-19,146.139999,146.139999,139.789993,140.449997,629700,140.449997
2007-12-20,140.009995,143.589996,138.820007,143.589996,545700,143.589996
2007-12-21,144.820007,146.600006,141.759995,146.600006,970200,146.600006
2007-12-24,147.0,150.0,146.600006,148.449997,307100,148.449997
2007-12-26,148.440002,153.899994,146.990005,152.360001,480500,152.360001
2007-12-27,152.360001,154.949997,148.509995,150.630005,508500,150.630005
2007-12-28,151.380005,152.990005,150.479996,151.880005,293500,151.880005
2007-12-31,151.960007,155.490005,146.429993,147.070007,499100,147.070007
2008-01-02,147.100006,150.0,142.479996,146.669998,703600,146.669998
2008-01-03,146.639999,147.720001,140.110001,141.699997,534900,141.699997
2008-01-04,140.080002,140.080002,126.830002,127.010002,1450200,127.010002
2008-01-07,126.5,129.449997,119.279999,123.980003,1168400,123.980003
2008-01-08,122.330002,125.0,117.419998,117.870003,739900,117.870003
2008-01-09,117.260002,118.900002,108.0,118.580002,1418900,118.580002
2008-01-10,117.5,124.0,115.169998,123.099998,1190500,123.099998
2008-01-11,124.790001,124.790001,113.5,116.699997,1132600,116.699997
2008-01-14,116.5,117.599998,113.199997,116.769997,961400,116.769997
2008-01-15,115.959999,122.0,113.0,115.93,1326100,115.93
2008-01-16,115.239998,120.589996,113.379997,118.800003,832400,118.800003
2008-01-17,122.290001,123.779999,118.160004,120.330002,1159700,120.330002
2008-01-18,122.190002,123.550003,119.5,121.959999,1332600,121.959999
2008-01-22,114.010002,125.449997,112.300003,123.559998,913600,123.559998
2008-01-23,120.760002,127.550003,119.110001,127.0,1180600,127.0
2008-01-24,126.839996,135.399994,126.010002,132.910004,1045200,132.910004
2008-01-25,135.470001,135.470001,128.589996,128.789993,744900,128.789993
2008-01-28,128.059998,128.059998,120.440002,125.370003,945000,125.370003
2008-01-29,125.519997,127.360001,118.5,119.279999,938800,119.279999
2008-01-30,119.0,119.650002,114.849998,115.07,999300,115.07
2008-01-31,113.589996,122.279999,110.5,120.379997,1113700,120.379997
2008-02-01,123.0,124.0,120.07,123.050003,628900,123.050003
2008-02-04,122.599998,122.839996,116.709999,116.940002,675700,116.940002
2008-02-05,115.989998,120.0,114.290001,114.879997,1083100,114.879997
2008-02-06,114.5,115.029999,108.059998,108.599998,1005800,108.599998
2008-02-07,107.739998,109.580002,101.540001,107.730003,1774000,107.730003
2008-02-08,107.279999,111.0,106.809998,108.300003,775500,108.300003
2008-02-11,109.989998,111.949997,107.910004,110.050003,995500,110.050003
2008-02-12,110.989998,110.989998,105.410004,106.050003,917500,106.050003
2008-02-13,106.449997,112.410004,104.230003,109.699997,858800,109.699997
2008-02-14,112.489998,114.379997,108.349998,108.650002,1947000,108.650002
2008-02-15,97.07,106.0,95.550003,105.25,4217300,105.25
2008-02-19,105.0,106.269997,101.080002,102.75,1127100,102.75
2008-02-20,101.099998,104.529999,100.360001,102.650002,642700,102.650002
2008-02-21,103.050003,104.830002,100.519997,101.080002,485600,101.080002
2008-02-22,101.519997,101.559998,97.269997,99.720001,666900,99.720001
2008-02-25,99.989998,102.970001,97.660004,102.970001,740200,102.970001
2008-02-26,102.970001,106.57,101.57,104.279999,806200,104.279999
2008-02-27,103.629997,106.089996,102.080002,103.239998,517800,103.239998
2008-02-28,101.25,104.489998,100.410004,102.040001,402100,102.040001
2008-02-29,102.870003,103.129997,98.43,99.300003,485400,99.300003
2008-03-03,99.0,99.75,96.389999,97.629997,481300,97.629997
2008-03-04,96.449997,97.739998,94.019997,96.519997,888400,96.519997
2008-03-05,96.779999,102.949997,96.529999,101.82,1010600,101.82
2008-03-06,101.480003,101.480003,95.169998,95.599998,925600,95.599998
2008-03-07,94.620003,97.919998,94.050003,96.43,755500,96.43
2008-03-10,96.940002,96.940002,90.089996,90.57,752000,90.57
2008-03-11,93.010002,98.82,92.370003,96.379997,815000,96.379997
2008-03-12,98.5,101.199997,96.330002,99.080002,723000,99.080002
2008-03-13,98.440002,103.0,95.760002,101.010002,694000,101.010002
2008-03-14,101.650002,102.540001,97.580002,99.610001,611100,99.610001
2008-03-17,97.82,100.0,95.220001,98.239998,354700,98.239998
2008-03-18,100.0,102.110001,97.660004,101.540001,383800,101.540001
2008-03-19,100.93,105.379997,99.739998,100.150002,1266100,100.150002
2008-03-20,100.139999,109.800003,100.139999,109.709999,1096500,109.709999
2008-03-24,109.900002,117.980003,109.769997,114.800003,993000,114.800003
2008-03-25,113.769997,115.540001,112.169998,113.57,375200,113.57
2008-03-26,112.349998,116.0,111.230003,115.0,403500,115.0
2008-03-27,115.080002,116.43,112.510002,112.720001,508000,112.720001
2008-03-28,114.610001,114.610001,108.720001,109.599998,665500,109.599998
2008-03-31,108.900002,114.589996,105.279999,113.43,794200,113.43
2008-04-01,113.989998,120.0,113.32,119.730003,849600,119.730003
2008-04-02,119.900002,121.290001,116.559998,118.82,590700,118.82
2008-04-03,118.790001,120.230003,115.150002,119.050003,659300,119.050003
2008-04-04,120.5,120.5,116.0,116.660004,507800,116.660004
2008-04-07,117.029999,117.779999,114.050003,114.800003,372800,114.800003
2008-04-08,114.599998,116.860001,113.220001,114.519997,341900,114.519997
2008-04-09,115.0,116.169998,110.0,111.330002,768200,111.330002
2008-04-10,110.43,115.910004,110.43,113.589996,625700,113.589996
2008-04-11,113.580002,113.580002,110.010002,110.540001,866800,110.540001
2008-04-14,110.309998,111.639999,107.099998,107.730003,501700,107.730003
2008-04-15,109.989998,110.239998,107.589996,108.589996,714500,108.589996
2008-04-16,109.620003,113.230003,109.540001,112.870003,563100,112.870003
2008-04-17,111.349998,112.389999,110.290001,111.480003,325300,111.480003
2008-04-18,113.589996,115.910004,113.230003,114.949997,470400,114.949997
2008-04-21,116.0,119.220001,114.75,118.279999,650200,118.279999
2008-04-22,117.839996,117.839996,110.599998,113.150002,634800,113.150002
2008-04-23,116.0,116.0,109.900002,109.900002,899200,109.900002
2008-04-24,107.209999,107.75,99.5,100.0,1977200,100.0
2008-04-25,104.379997,104.379997,99.290001,102.849998,603000,102.849998
2008-04-28,105.410004,105.410004,100.290001,100.849998,545200,100.849998
2008-04-29,100.580002,101.620003,97.809998,98.980003,598100,98.980003
2008-04-30,99.0,100.400002,97.510002,98.129997,770400,98.129997
2008-05-01,98.160004,100.769997,96.75,100.5,706200,100.5
2008-05-02,103.989998,103.989998,97.400002,97.849998,660900,97.849998
2008-05-05,98.989998,99.769997,96.0,99.089996,482000,99.089996
2008-05-06,98.199997,98.800003,97.120003,98.379997,225200,98.379997
2008-05-07,98.160004,99.5,95.080002,95.559998,292600,95.559998
2008-05-08,95.720001,97.330002,92.699997,93.889999,693400,93.889999
2008-05-09,93.5,95.349998,92.089996,94.93,1198400,94.93
2008-05-12,95.010002,97.900002,94.0,97.550003,441500,97.550003
2008-05-13,97.489998,101.0,96.040001,100.699997,730100,100.699997
2008-05-14,101.269997,101.75,99.0,100.669998,626900,100.669998
2008-05-15,99.690002,99.910004,98.0,98.690002,369400,98.690002
2008-05-16,99.0,99.760002,94.699997,95.419998,560200,95.419998
2008-05-19,95.019997,95.989998,90.57,90.57,1259700,90.57
2008-05-20,90.440002,90.440002,87.169998,89.400002,802000,89.400002
2008-05-21,88.910004,91.260002,85.699997,87.360001,623400,87.360001
2008-05-22,87.910004,88.739998,85.43,86.099998,526900,86.099998
2008-05-23,85.650002,86.089996,83.68,85.07,475600,85.07
2008-05-27,85.43,88.089996,85.010002,86.730003,443400,86.730003
2008-05-28,87.190002,90.489998,87.050003,90.489998,715100,90.489998
2008-05-29,90.150002,91.470001,88.900002,90.470001,837400,90.470001
2008-05-30,91.099998,92.300003,90.470001,92.300003,521900,92.300003
2008-06-02,91.339996,91.589996,89.540001,90.610001,704500,90.610001
2008-06-03,90.639999,91.220001,88.949997,90.599998,534300,90.599998
2008-06-04,91.209999,93.650002,91.209999,92.389999,616500,92.389999
2008-06-05,93.190002,95.639999,92.5,94.949997,812900,94.949997
2008-06-06,94.110001,94.610001,91.339996,92.260002,462600,92.260002
2008-06-09,93.279999,93.279999,90.059998,90.959999,1310000,90.959999
2008-06-10,90.099998,92.559998,90.0,92.169998,336300,92.169998
2008-06-11,91.919998,91.919998,87.199997,87.43,772400,87.43
2008-06-12,87.809998,88.599998,86.419998,86.779999,447600,86.779999
2008-06-13,87.029999,88.459999,85.690002,87.379997,433600,87.379997
2008-06-16,87.07,88.0,85.949997,87.220001,676000,87.220001
2008-06-17,87.839996,90.150002,87.440002,90.150002,521200,90.150002
2008-06-18,89.519997,91.900002,89.400002,90.599998,581800,90.599998
2008-06-19,90.830002,93.279999,88.959999,93.209999,594200,93.209999
2008-06-20,92.900002,92.900002,89.300003,89.809998,509000,89.809998
2008-06-23,90.489998,90.82,88.230003,88.629997,501800,88.629997
2008-06-24,88.389999,91.610001,87.5,88.970001,431600,88.970001
2008-06-25,89.800003,93.839996,88.93,92.900002,399500,92.900002
2008-06-26,91.809998,91.900002,89.5,90.870003,424200,90.870003
2008-06-27,90.489998,92.440002,86.910004,89.519997,2380100,89.519997
2008-06-30,89.029999,89.029999,81.830002,82.620003,1375900,82.620003
2008-07-01,83.029999,83.029999,79.080002,81.650002,820500,81.650002
2008-07-02,83.739998,83.739998,80.050003,80.050003,579100,80.050003
2008-07-03,79.809998,81.809998,79.129997,80.769997,184700,80.769997
2008-07-07,82.730003,83.470001,77.129997,78.510002,646900,78.510002
2008-07-08,78.620003,84.160004,77.839996,83.839996,819500,83.839996
2008-07-09,83.849998,83.849998,78.260002,79.139999,1005300,79.139999
2008-07-10,79.190002,80.139999,70.459999,71.519997,1360300,71.519997
2008-07-11,71.690002,73.75,69.730003,72.610001,1088900,72.610001
2008-07-14,73.080002,73.989998,69.349998,70.0,1448800,70.0
2008-07-15,69.18,74.870003,69.120003,72.339996,989800,72.339996
2008-07-16,72.709999,77.550003,71.0,77.07,879100,77.07
2008-07-17,79.550003,81.279999,74.980003,80.830002,761500,80.830002
2008-07-18,82.080002,82.080002,78.440002,79.910004,772100,79.910004
2008-07-21,79.389999,81.040001,75.809998,76.389999,628100,76.389999
2008-07-22,75.150002,82.290001,74.220001,81.660004,828500,81.660004
2008-07-23,82.110001,89.269997,80.089996,83.800003,1638400,83.800003
2008-07-24,73.68,76.0,67.099998,67.300003,3729300,67.300003
2008-07-25,68.5,69.330002,66.0,66.309998,1791000,66.309998
2008-07-28,67.300003,67.32,65.150002,65.489998,845300,65.489998
2008-07-29,66.269997,70.300003,65.410004,69.690002,911000,69.690002
2008-07-30,70.010002,70.629997,67.739998,68.949997,796700,68.949997
2008-07-31,69.290001,70.739998,67.849998,68.5,432300,68.5
2008-08-01,69.370003,69.529999,66.540001,67.169998,484600,67.169998
2008-08-04,66.25,68.68,66.0,67.599998,593100,67.599998
2008-08-05,68.459999,73.160004,67.739998,72.610001,1199800,72.610001
2008-08-06,72.269997,74.5,70.790001,74.370003,563900,74.370003
2008-08-07,72.169998,73.309998,70.900002,71.139999,478700,71.139999
2008-08-08,72.349998,74.0,71.650002,73.580002,1237600,73.580002
2008-08-11,74.18,77.980003,73.980003,76.699997,900700,76.699997
2008-08-12,76.690002,76.779999,75.400002,75.760002,380500,75.760002
2008-08-13,75.18,75.199997,71.739998,72.190002,651300,72.190002
2008-08-14,72.18,76.419998,71.589996,75.839996,700700,75.839996
2008-08-15,76.010002,77.75,75.5,76.120003,415600,76.120003
2008-08-18,76.93,76.93,73.599998,73.959999,472600,73.959999
2008-08-19,74.669998,74.669998,70.309998,72.019997,696900,72.019997
2008-08-20,72.970001,73.330002,69.599998,70.059998,451100,70.059998
2008-08-21,70.040001,71.400002,69.0,70.529999,589700,70.529999
2008-08-22,71.370003,72.860001,71.0,72.0,371500,72.0
2008-08-25,71.559998,72.419998,69.279999,70.129997,348000,70.129997
2008-08-26,70.120003,70.470001,66.400002,70.370003,818200,70.370003
2008-08-27,70.400002,71.32,68.639999,69.239998,418200,69.239998
2008-08-28,69.059998,70.690002,68.459999,70.239998,700000,70.239998
2008-08-29,69.68,70.220001,69.050003,69.32,199100,69.32
2008-09-02,70.290001,74.739998,69.519997,73.599998,1023100,73.599998
2008-09-03,73.599998,73.599998,71.150002,71.660004,1041100,71.660004
2008-09-04,70.809998,73.360001,68.559998,68.699997,546700,68.699997
2008-09-05,69.0,70.379997,67.080002,69.970001,603100,69.970001
2008-09-08,72.989998,73.0,69.580002,70.099998,516200,70.099998
2008-09-09,69.550003,70.650002,67.07,67.279999,417500,67.279999
2008-09-10,68.650002,68.790001,66.25,67.879997,404200,67.879997
2008-09-11,67.5,71.489998,66.220001,71.150002,744000,71.150002
2008-09-12,59.18,59.5,55.419998,56.700001,4329400,56.700001
2008-09-15,53.57,57.82,53.57,56.110001,790000,56.110001
2008-09-16,54.669998,59.0,53.0,57.189999,1125400,57.189999
2008-09-17,56.529999,58.0,55.599998,58.0,1567000,58.0
2008-09-18,57.900002,60.91,54.790001,60.200001,1583500,60.200001
2008-09-19,62.830002,66.0,59.59,60.310001,1182300,60.310001
2008-09-22,59.5,59.889999,57.68,57.900002,296400,57.900002
2008-09-23,57.790001,59.740002,56.639999,56.950001,451500,56.950001
2008-09-24,57.189999,59.709999,56.220001,56.830002,348700,56.830002
2008-09-25,59.759998,59.77,56.919998,57.41,250800,57.41
2008-09-26,56.509998,58.939999,56.009998,58.82,453200,58.82
2008-09-29,58.0,61.0,55.0,56.5,494600,56.5
2008-09-30,57.700001,58.25,54.16,55.490002,499300,55.490002
2008-10-01,55.25,59.25,54.0,57.509998,350900,57.509998
2008-10-02,56.759998,58.200001,53.25,54.549999,321700,54.549999
2008-10-03,57.5,57.5,50.549999,50.549999,504900,50.549999
2008-10-06,49.950001,49.950001,45.189999,48.950001,817600,48.950001
2008-10-07,49.889999,49.919998,46.830002,48.0,437600,48.0
2008-10-08,47.080002,53.0,46.5,51.279999,629800,51.279999
2008-10-09,51.310001,52.740002,48.900002,49.400002,323200,49.400002
2008-10-10,46.669998,50.799999,45.0,48.349998,624200,48.349998
2008-10-13,51.32,52.189999,49.34,51.0,97400,51.0
2008-10-14,52.290001,52.549999,43.66,45.5,904500,45.5
2008-10-15,44.790001,46.0,40.439999,40.77,894900,40.77
2008-10-16,43.380001,45.119999,40.98,44.689999,479900,44.689999
2008-10-17,44.490002,46.849998,42.110001,44.25,568000,44.25
2008-10-20,44.91,46.360001,44.169998,45.849998,486200,45.849998
2008-10-21,45.5,45.599998,42.740002,43.34,607100,43.34
2008-10-22,42.91,43.869999,40.0,41.080002,708600,41.080002
2008-10-23,42.279999,47.23,41.939999,44.290001,1192600,44.290001
2008-10-24,41.619999,46.41,40.77,44.77,559300,44.77
2008-10-27,44.799999,49.0,43.290001,47.459999,429000,47.459999
2008-10-28,48.52,52.790001,48.060001,51.5,548000,51.5
2008-10-29,51.700001,54.970001,51.700001,54.68,446500,54.68
2008-10-30,56.0,57.450001,50.0,50.84,633400,50.84
2008-10-31,51.029999,51.91,47.619999,50.75,589000,50.75
2008-11-03,49.970001,50.5,48.330002,49.02,326800,49.02
2008-11-04,49.27,53.220001,49.209999,50.610001,378900,50.610001
2008-11-05,50.59,51.119999,48.549999,48.59,130000,48.59
2008-11-06,48.59,50.43,48.029999,48.650002,160900,48.650002
2008-11-07,49.169998,49.52,47.669998,48.57,149600,48.57
2008-11-10,49.639999,50.0,44.57,45.43,451700,45.43
2008-11-11,44.860001,45.720001,43.939999,44.68,698200,44.68
2008-11-12,43.549999,44.389999,41.82,42.200001,568300,42.200001
2008-11-13,42.380001,45.23,40.93,44.84,578700,44.84
2008-11-14,43.950001,45.490002,42.349998,44.32,408300,44.32
2008-11-17,44.060001,45.389999,43.59,44.139999,272500,44.139999
2008-11-18,44.139999,44.990002,41.529999,43.889999,354700,43.889999
2008-11-19,44.040001,44.040001,40.25,40.700001,339700,40.700001
2008-11-20,40.060001,41.630001,38.549999,38.689999,372000,38.689999
2008-11-21,39.41,40.0,36.860001,39.299999,578300,39.299999
2008-11-24,39.689999,43.869999,39.080002,42.610001,407100,42.610001
2008-11-25,43.799999,44.900002,42.610001,44.799999,421600,44.799999
2008-11-26,44.029999,48.43,42.82,48.080002,343900,48.080002
2008-11-28,47.549999,49.880001,47.209999,49.580002,149200,49.580002
2008-12-01,48.09,48.759998,45.400002,45.630001,354500,45.630001
2008-12-02,46.0,48.639999,45.240002,45.919998,463600,45.919998
2008-12-03,45.259998,49.990002,45.25,49.119999,605600,49.119999
2008-12-04,48.52,51.759998,48.18,50.759998,498400,50.759998
2008-12-05,50.220001,53.209999,49.099998,53.099998,397300,53.099998
2008-12-08,53.27,58.040001,53.27,56.889999,540200,56.889999
2008-12-09,56.450001,57.310001,52.720001,53.400002,365200,53.400002
2008-12-10,54.18,59.5,54.18,58.91,670000,58.91
2008-12-11,58.52,59.150002,53.32,55.049999,345700,55.049999
2008-12-12,53.919998,58.43,53.419998,57.470001,378700,57.470001
2008-12-15,57.91,58.25,55.290001,56.59,330000,56.59
2008-12-16,57.490002,60.98,56.970001,60.93,539900,60.93
2008-12-17,60.389999,66.050003,59.040001,64.629997,781200,64.629997
2008-12-18,65.150002,67.919998,63.009998,64.080002,684600,64.080002
2008-12-19,63.599998,66.18,63.23,63.759998,816700,63.759998
2008-12-22,63.98,64.0,61.5,63.310001,643400,63.310001
2008-12-23,63.25,63.419998,58.48,59.189999,572400,59.189999
2008-12-24,59.669998,60.389999,58.41,58.740002,273100,58.740002
2008-12-26,58.98,60.450001,57.549999,58.279999,269700,58.279999
2008-12-29,58.380001,58.380001,56.029999,57.34,437300,57.34
2008-12-30,57.970001,60.84,57.68,60.59,513000,60.59
2008-12-31,62.0,63.240002,61.049999,61.98,443500,61.98
2009-01-02,61.889999,64.480003,60.400002,64.139999,470800,64.139999
2009-01-05,64.68,64.849998,61.310001,62.549999,606500,62.549999
2009-01-06,63.48,63.549999,59.84,60.380001,658500,60.380001
2009-01-07,59.610001,59.900002,58.110001,58.509998,673100,58.509998
2009-01-08,56.830002,57.810001,54.849998,57.259998,618400,57.259998
2009-01-09,57.099998,57.389999,53.360001,53.41,543100,53.41
2009-01-12,53.419998,55.549999,52.669998,54.279999,620600,54.279999
2009-01-13,53.66,53.779999,51.130001,52.259998,436400,52.259998
2009-01-14,51.259998,51.5,49.119999,49.970001,593500,49.970001
2009-01-15,50.0,52.34,48.330002,51.48,502800,51.48
2009-01-16,53.009998,53.66,51.48,53.049999,458100,53.049999
2009-01-20,52.880001,52.880001,48.990002,49.599998,428100,49.599998
2009-01-21,50.509998,51.0,48.509998,50.299999,311200,50.299999
2009-01-22,49.23,51.0,48.639999,49.119999,534900,49.119999
2009-01-23,48.549999,50.139999,48.099998,48.950001,445700,48.950001
2009-01-26,48.889999,49.700001,47.18,48.59,429900,48.59
2009-01-27,49.27,49.860001,47.599998,48.09,363400,48.09
2009-01-28,49.5,50.959999,49.009998,50.380001,618400,50.380001
2009-01-29,50.0,50.299999,48.669998,48.959999,312100,48.959999
2009-01-30,48.549999,48.549999,46.459999,47.759998,492400,47.759998
2009-02-02,47.450001,48.939999,47.189999,48.099998,554300,48.099998
2009-02-03,48.349998,49.849998,47.959999,49.110001,557500,49.110001
2009-02-04,49.110001,50.98,48.990002,49.169998,604900,49.169998
2009-02-05,48.990002,51.889999,48.869999,51.529999,563000,51.529999
2009-02-06,51.110001,53.529999,50.779999,51.310001,629500,51.310001
2009-02-09,51.419998,51.650002,49.82,50.380001,479800,50.380001
2009-02-10,49.91,51.490002,47.68,48.110001,1139600,48.110001
2009-02-11,48.169998,49.060001,46.880001,47.419998,1416600,47.419998
2009-02-12,50.709999,53.970001,49.34,53.25,3271600,53.25
2009-02-13,53.470001,55.360001,52.43,55.049999,946600,55.049999
2009-02-17,54.880001,54.939999,52.849998,53.360001,657500,53.360001
2009-02-18,53.490002,54.650002,52.43,54.450001,599200,54.450001
2009-02-19,55.310001,56.0,53.439999,53.740002,456700,53.740002
2009-02-20,52.700001,55.900002,52.41,55.5,921200,55.5
2009-02-23,56.07,56.709999,54.299999,54.669998,877900,54.669998
2009-02-24,55.209999,57.380001,54.970001,56.23,761500,56.23
2009-02-25,56.490002,56.990002,54.950001,55.459999,807400,55.459999
2009-02-26,56.23,57.259998,53.75,54.130001,564300,54.130001
2009-02-27,53.16,55.419998,53.0,54.630001,307000,54.630001
2009-03-02,53.93,54.279999,51.880001,52.599998,694300,52.599998
2009-03-03,53.209999,53.209999,49.75,50.700001,658900,50.700001
2009-03-04,51.25,52.349998,50.0,50.75,370100,50.75
2009-03-05,50.0,51.080002,49.299999,49.990002,451500,49.990002
2009-03-06,50.27,50.27,47.889999,49.189999,462600,49.189999
2009-03-09,48.610001,51.049999,48.470001,49.07,369200,49.07
2009-03-10,49.759998,52.919998,49.759998,52.25,642100,52.25
2009-03-11,52.639999,54.709999,51.790001,52.849998,436500,52.849998
2009-03-12,52.849998,55.889999,52.02,55.150002,494100,55.150002
2009-03-13,56.34,56.610001,54.5,56.5,488100,56.5
2009-03-16,56.799999,57.799999,55.759998,56.130001,426200,56.130001
2009-03-17,56.450001,60.0,56.150002,59.200001,518800,59.200001
2009-03-18,59.689999,65.160004,59.200001,63.720001,950600,63.720001
2009-03-19,63.599998,63.709999,62.080002,62.34,652800,62.34
2009-03-20,62.48,62.68,60.389999,61.110001,342600,61.110001
2009-03-23,62.009998,63.830002,60.650002,63.830002,396300,63.830002
2009-03-24,63.009998,67.120003,63.009998,64.5,540900,64.5
2009-03-25,65.25,67.489998,61.98,65.459999,394400,65.459999
2009-03-26,65.580002,70.75,65.580002,70.75,791700,70.75
2009-03-27,69.900002,69.949997,67.339996,68.5,618500,68.5
2009-03-30,66.800003,67.290001,63.099998,64.730003,394100,64.730003
2009-03-31,65.5,68.300003,64.839996,66.379997,418500,66.379997
2009-04-01,67.059998,68.190002,66.080002,67.5,630000,67.5
2009-04-02,68.75,73.589996,68.25,69.809998,833600,69.809998
2009-04-03,70.010002,72.550003,69.209999,71.080002,365400,71.080002
2009-04-06,70.690002,71.330002,68.5,69.349998,287200,69.349998
2009-04-07,70.129997,70.449997,66.75,67.169998,354500,67.169998
2009-04-08,67.709999,69.949997,67.709999,69.720001,522400,69.720001
2009-04-09,70.269997,72.239998,70.050003,71.5,437700,71.5
2009-04-13,71.080002,74.0,70.550003,73.599998,488000,73.599998
2009-04-14,72.82,73.550003,71.839996,73.050003,446200,73.050003
2009-04-15,72.0,75.599998,71.510002,74.540001,785600,74.540001
2009-04-16,75.959999,80.389999,75.0,79.010002,960500,79.010002
2009-04-17,79.410004,80.019997,77.18,79.25,728200,79.25
2009-04-20,78.199997,79.099998,76.730003,77.769997,652100,77.769997
2009-04-21,77.650002,81.739998,76.300003,80.989998,765700,80.989998
2009-04-22,80.0,86.739998,80.0,85.5,2071300,85.5
2009-04-23,92.389999,92.389999,82.540001,85.309998,3013600,85.309998
2009-04-24,83.07,83.830002,80.199997,81.970001,1881900,81.970001
2009-04-27,80.669998,86.550003,80.589996,83.470001,1206700,83.470001
2009-04-28,82.959999,85.5,82.410004,84.169998,787500,84.169998
2009-04-29,84.980003,86.0,81.0,81.440002,1026100,81.440002
2009-04-30,82.230003,84.449997,80.610001,81.089996,1010700,81.089996
2009-05-01,80.410004,81.900002,79.660004,80.160004,618900,80.160004
2009-05-04,80.260002,84.099998,79.480003,82.82,599700,82.82
2009-05-05,82.650002,86.0,82.650002,84.269997,649100,84.269997
